Produktionsauftrag_ID;Datum;Produkt_ID;Maschinen_ID;Schicht_ID;Zulieferer_ID;Produktionslinie;Produzierte_Menge;Produktionsdauer_h;Ausschussmenge;Nachbearbeitungsmenge;Materialverbrauch;Energieverbrauch;Downtime_h;Materialkosten;Energiekosten;Ausschusskosten;Nacharbeitskosten;Produktionskosten;Umsatz;Gewinn
1648;11.03.2025;224;196;8658;124;L2;4100;12,89;134;53;5945,0;5330,0;3,47;14862,5;1599,0;2010;424;18895,5;515370,0;496474,5
299149;16.12.2025;452;272;9934;17;L5;6346;18,79;211;84;10153,6;8884,4;0,02;25384,0;2665,32;3165;672;31886,32;995052,8;963166,48
640543;27.04.2023;98;20;5533;81;L6;1085;4,9;72;28;1898,75;1627,5;2,85;4746,88;488,25;1080;224;6539,12;199976,35;193437,22
342230;20.02.2021;171;124;1902;76;L2;1740;15,73;113;45;3306,0;2784,0;19,48;8265,0;835,2;1695;360;11155,2;331365,6;320210,4
333936;02.09.2024;275;27;7790;72;L1;2054;9,29;89;35;2362,1;2259,4;9,38;5905,25;677,82;1335;280;8198,07;164607,56;156409,49
629023;13.07.2025;325;300;9221;16;L4;5057;22,3;513;205;10366,85;8596,9;7,37;25917,12;2579,07;7695;1640;37831,19;1205740,51;1167909,32
612744;12.02.2022;274;150;3533;53;L1;6663;28,94;361;144;15658,05;12659,7;2,44;39145,12;3797,91;5415;1152;49510,04;1943996,88;1894486,84
342212;24.12.2025;277;107;9972;65;L5;891;4,78;44;17;1960,2;1603,8;2,58;4900,5;481,14;660;136;6177,64;230368,05;224190,41
118275;03.09.2022;63;256;4457;110;L1;1934;11,21;114;45;4835,0;3868,0;5,41;12087,5;1160,4;1710;360;15317,9;595207,84;579889,94
255385;08.06.2024;497;207;7396;72;L2;1448;10,58;91;36;2968,4;2461,6;10,51;7421,0;738,48;1365;288;9812,48;304326,16;294513,68
759850;31.12.2020;72;105;1669;79;L6;9023;29,24;330;132;15790,25;13534,5;0,72;39475,62;4060,35;4950;1056;49541,98;1721588,4;1672046,42
674577;18.09.2024;307;13;7861;148;L3;11085;43,96;353;141;24387,0;19953,0;1,02;60967,5;5985,9;5295;1128;73376,4;2734558,65;2661182,25
420579;25.10.2024;224;190;8032;38;L2;512;5,29;28;11;742,4;665,6;7,79;1856,0;199,68;420;88;2563,68;64358,4;61794,72
436153;01.01.2023;463;94;5007;130;L5;5739;15,13;229;91;6599,85;6312,9;4,56;16499,62;1893,87;3435;728;22556,5;415503,6;392947,11
422474;28.03.2023;411;64;5398;80;L5;6436;22,12;343;137;11263,0;9654,0;3,06;28157,5;2896,2;5145;1096;37294,7;1196516,76;1159222,06
28071;24.04.2021;120;115;2191;54;L2;7595;24,88;375;150;12152,0;10633,0;4,81;30380,0;3189,9;5625;1200;40394,9;1080464,7;1040069,8
369020;15.12.2025;120;9;9930;135;L2;8503;26,87;383;153;13604,8;11904,2;3,4;34012,0;3571,26;5745;1224;44552,26;1209636,78;1165084,52
427522;22.05.2020;117;271;653;1;L4;10801;42,43;382;152;23762,2;19441,8;0,18;59405,5;5832,54;5730;1216;72184,04;2704786,42;2632602,38
694419;06.12.2024;136;75;8224;63;L2;2066;6,26;80;32;2375,9;2272,6;3,27;5939,75;681,78;1200;256;8077,53;182510,44;174432,91
244088;18.08.2023;195;172;6050;114;L3;4343;16,0;274;109;5645,9;5211,6;10,46;14114,75;1563,48;4110;872;20660,23;400598,32;379938,09
442543;15.10.2025;259;287;9649;56;L1;6106;17,37;336;134;8853,7;7937,8;1,52;22134,25;2381,34;5040;1072;30627,59;646014,8;615387,21
506042;10.09.2023;11;154;6154;47;L6;4275;16,42;233;93;7481,25;6412,5;5,48;18703,12;1923,75;3495;744;24865,88;678784,5;653918,62
387322;14.08.2023;195;288;6034;64;L3;7824;19,98;277;110;10171,2;9388,8;1,15;25428,0;2816,64;4155;880;33279,64;721685,76;688406,12
296615;03.07.2025;315;128;9176;88;L4;1949;4,54;41;16;2241,35;2143,9;0,36;5603,38;643,17;615;128;6989,54;198739,53;191749,98
161791;27.04.2021;310;55;2204;53;L5;9164;37,71;473;189;20160,8;16495,2;3,58;50402,0;4948,56;7095;1512;63957,56;2010306,68;1946349,12
506633;25.01.2022;393;200;3450;85;L2;10244;28,0;478;191;14853,8;13317,2;0,27;37134,5;3995,16;7170;1528;49827,66;1433545,36;1383717,7
349742;23.06.2022;12;121;4130;27;L4;4853;20,4;210;84;11404,55;9220,7;0,42;28511,38;2766,21;3150;672;35099,59;1379416,72;1344317,14
122015;28.07.2024;312;285;7624;109;L6;1274;5,42;74;29;2420,6;2038,4;2,08;6051,5;611,52;1110;232;8005,02;241766,98;233761,96
116179;18.01.2022;467;191;3417;53;L5;6941;20,39;330;132;7982,15;7635,1;9,68;19955,38;2290,53;4950;1056;28251,9;686603,72;658351,81
283786;29.05.2022;496;137;4016;85;L3;9093;36,9;702;280;20004,6;16367,4;2,51;50011,5;4910,22;10530;2240;67691,72;2259792,36;2192100,64
403896;18.06.2022;170;88;4107;31;L4;5804;26,35;278;111;14510,0;11608,0;1,62;36275,0;3482,4;4170;888;44815,4;1692852,68;1648037,28
677779;12.02.2025;162;33;8533;106;L5;869;8,59;41;16;1129,7;1042,8;12,87;2824,25;312,84;615;128;3880,09;91888,06;88007,97
197773;03.03.2020;275;46;285;59;L5;4946;11,61;165;66;5687,9;5440,6;1,06;14219,75;1632,18;2475;528;18854,93;396372,44;377517,51
713431;27.09.2021;227;191;2900;129;L5;3285;17,02;178;71;5256,0;4599,0;14,6;13140,0;1379,7;2670;568;17757,7;524548,8;506791,1
217126;29.11.2025;396;291;9855;42;L6;2066;12,76;115;46;3925,4;3305,6;11,3;9813,5;991,68;1725;368;12898,18;399936,28;387038,1
37948;11.12.2022;344;6;4907;67;L5;1265;6,57;94;37;1454,75;1391,5;7,47;3636,88;417,45;1410;296;5760,32;103148,1;97387,78
396405;03.08.2020;81;35;985;147;L5;3103;11,38;164;65;5895,7;4964,8;1,41;14739,25;1489,44;2460;520;19208,69;739755,2;720546,51
588771;12.01.2025;345;51;8393;81;L6;6301;18,71;380;152;10081,6;8821,4;0,12;25204,0;2646,42;5700;1216;34766,42;948741,57;913975,15
521910;15.01.2023;448;260;5071;69;L5;7976;25,21;394;157;9172,4;8773,6;14,69;22931,0;2632,08;5910;1256;32729,08;637521,68;604792,6
515261;17.10.2024;306;172;7992;57;L3;3404;11,95;172;68;4425,2;4084,8;7,01;11063,0;1225,44;2580;544;15412,44;385196,64;369784,2
139128;08.04.2023;443;16;5449;66;L2;6335;30,71;368;147;15837,5;12670,0;5,67;39593,75;3801,0;5520;1176;50090,75;2055707,5;2005616,75
774624;29.03.2024;48;180;7072;36;L3;6539;32,64;538;215;16347,5;13078,0;7,74;40868,75;3923,4;8070;1720;54582,15;1885389,87;1830807,72
221310;21.08.2025;292;289;9401;44;L4;3316;12,84;161;64;6300,4;5305,6;2,87;15751,0;1591,68;2415;512;20269,68;630736,36;610466,68
401844;14.04.2020;378;112;480;30;L2;6692;21,7;436;174;8699,6;8030,4;10,22;21749,0;2409,12;6540;1392;32090,12;631992,48;599902,36
171826;25.12.2025;158;195;9973;82;L3;7007;26,47;377;150;13313,3;11211,2;4,72;33283,25;3363,36;5655;1200;43501,61;1378907,53;1335405,92
423915;09.01.2024;150;243;6708;131;L6;4402;19,43;161;64;11005,0;8804,0;0,13;27512,5;2641,2;2415;512;33080,7;1259940,44;1226859,74
43680;21.07.2025;334;60;9259;100;L4;3687;12,36;131;52;5899,2;5161,8;2,9;14748,0;1548,54;1965;416;18677,54;564000,39;545322,85
65593;23.08.2021;45;24;2740;125;L1;8527;28,56;376;150;14922,25;12790,5;2,55;37305,62;3837,15;5640;1200;47982,78;1494612,56;1446629,78
727275;05.02.2023;73;97;5165;113;L1;2902;13,59;131;52;6819,7;5513,8;3,04;17049,25;1654,14;1965;416;21084,39;756725,52;735641,13
273549;07.07.2024;41;232;7530;104;L6;685;4,63;29;11;1301,5;1096,0;4,54;3253,75;328,8;435;88;4105,55;123149,3;119043,75
778456;06.01.2025;436;213;8363;55;L5;1478;5,59;83;33;2364,8;2069,2;2,43;5912,0;620,76;1245;264;8041,76;220428,92;212387,16
462394;21.10.2024;152;47;8012;138;L6;1234;3,87;50;20;1419,1;1357,4;2,21;3547,75;407,22;750;160;4864,97;78334,32;73469,35
253613;09.01.2021;103;25;1711;40;L2;6773;30,34;259;103;16932,5;13546,0;1,08;42331,25;4063,8;3885;824;51104,05;2088793,2;2037689,15
662293;30.05.2023;293;265;5687;110;L5;3369;13,33;145;58;7411,8;6064,2;0,24;18529,5;1819,26;2175;464;22987,76;819711,39;796723,63
710434;07.07.2021;41;298;2529;134;L2;7661;28,99;476;190;14555,9;12257,6;5,26;36389,75;3677,28;7140;1520;48727,03;1377294,58;1328567,55
648625;01.11.2023;440;38;6391;60;L5;590;7,31;27;10;678,5;649,0;11,97;1696,25;194,7;405;80;2375,95;54757,9;52381,95
212346;21.07.2021;279;153;2592;47;L1;4739;25,81;484;193;9714,95;8056,3;16,74;24287,37;2416,89;7260;1544;35508,26;1111958,96;1076450,7
792067;18.10.2025;415;33;9664;35;L5;4810;25,7;374;149;12025,0;9620,0;9,06;30062,5;2886,0;5610;1192;39750,5;1448675,8;1408925,3
91014;16.08.2023;411;181;6040;52;L5;597;2,53;28;11;1044,75;895,5;1,24;2611,88;268,65;420;88;3388,52;110988,27;107599,75
423581;23.03.2021;18;214;2042;141;L5;3522;18,84;173;69;7220,1;5987,4;11,76;18050,25;1796,22;2595;552;22993,47;782694,06;759700,59
174236;26.02.2020;292;291;257;66;L6;1514;8,27;86;34;2876,6;2422,4;6,13;7191,5;726,72;1290;272;9480,22;287977,94;278497,72
527843;27.06.2025;352;298;9148;59;L2;5142;24,87;329;131;9769,8;8227,2;14,35;24424,5;2468,16;4935;1048;32875,66;1078328,82;1045453,16
333804;11.11.2023;262;153;6438;97;L1;4592;20,37;234;93;5969,6;5510,4;17,96;14924,0;1653,12;3510;744;20831,12;452357,92;431526,8
640433;14.05.2022;46;15;3948;54;L2;3368;19,96;247;98;5894,0;5052,0;18,36;14735,0;1515,6;3705;784;20739,6;606947,28;586207,68
688849;07.12.2024;9;248;8227;1;L1;9199;23,35;230;92;11958,7;11038,8;1,07;29896,75;3311,64;3450;736;37394,39;870133,41;832739,02
462396;06.12.2020;309;68;1555;67;L5;9973;36,77;511;204;20444,65;16954,1;0,14;51111,62;5086,23;7665;1632;65494,86;2275140,49;2209645,63
332563;21.08.2024;462;106;7732;120;L2;2670;11,21;137;54;3871,5;3471,0;7,89;9678,75;1041,3;2055;432;13207,05;338769,6;325562,55
58114;20.11.2025;371;176;9813;124;L3;3511;16,47;192;76;6670,9;5617,6;8,78;16677,25;1685,28;2880;608;21850,53;728216,51;706365,98
499005;16.06.2025;155;3;9099;97;L6;3867;12,83;181;72;5607,15;5027,1;4,62;14017,88;1508,13;2715;576;18817,0;573321,42;554504,41
187759;12.10.2021;28;31;2968;111;L1;1613;8,33;103;41;3064,7;2580,8;5,57;7661,75;774,24;1545;328;10308,99;363650,85;353341,86
219944;11.02.2020;323;290;191;22;L2;7554;31,41;390;156;16618,8;13597,2;3,6;41547,0;4079,16;5850;1248;52724,16;1967590,38;1914866,22
236479;27.07.2023;175;283;5948;90;L5;8626;32,83;415;166;17683,3;14664,2;2,18;44208,25;4399,26;6225;1328;56160,51;1833111,26;1776950,75
757359;14.11.2022;353;170;4784;67;L6;3122;12,38;189;75;5931,8;4995,2;3,29;14829,5;1498,56;2835;600;19763,06;601765,5;582002,44
180328;09.11.2021;48;17;3096;38;L5;3338;17,68;192;76;8345,0;6676,0;5,98;20862,5;2002,8;2880;608;26353,3;962445,54;936092,24
140717;10.11.2025;369;86;9771;35;L2;1656;9,67;110;44;4140,0;3312,0;4,76;10350,0;993,6;1650;352;13345,6;481266,72;467921,12
118787;15.01.2021;391;108;1738;121;L3;1000;4,76;40;16;2350,0;1900,0;1,19;5875,0;570,0;600;128;7173,0;276150,0;268977,0
31118;21.11.2021;357;12;3153;129;L1;11966;47,55;461;184;26325,2;21538,8;1,28;65813,0;6461,64;6915;1472;80661,64;3031825,42;2951163,78
401129;06.07.2020;435;81;856;123;L1;5578;20,86;167;66;11434,9;9482,6;0,66;28587,25;2844,78;2505;528;34465,03;1456136,9;1421671,87
38480;15.01.2020;82;272;67;119;L5;858;2,91;24;9;1115,4;1029,6;1,55;2788,5;308,88;360;72;3529,38;84564,48;81035,1
48072;06.08.2021;89;104;2664;89;L4;5355;17,55;201;80;8568,0;7497,0;3,4;21420,0;2249,1;3015;640;27324,1;860120,1;832796,0
560960;27.06.2023;201;59;5814;132;L5;4007;22,84;295;118;9416,45;7613,3;12,34;23541,12;2283,99;4425;944;31194,12;1072513,62;1041319,51
640713;04.06.2024;97;71;7376;119;L4;1132;3,41;30;12;1301,8;1245,2;1,74;3254,5;373,56;450;96;4174,06;83632,16;79458,1
22309;26.03.2020;59;203;392;78;L5;4540;25,98;268;107;9988,0;8172,0;16,36;24970,0;2451,6;4020;856;32297,6;1009650,6;977353,0
74759;19.08.2025;32;144;9390;56;L5;6565;28,95;501;200;15427,75;12473,5;3,28;38569,38;3742,05;7515;1600;51426,42;1844699,35;1793272,92
60472;01.06.2025;158;151;9030;9;L6;5538;19,7;214;85;10522,2;8860,8;1,3;26305,5;2658,24;3210;680;32853,74;1089823,02;1056969,28
68164;30.11.2022;133;219;4860;100;L1;2799;12,08;111;44;5318,1;4478,4;4,9;13295,25;1343,52;1665;352;16655,77;603128,52;586472,75
201434;14.01.2020;15;200;62;26;L2;1749;7,53;50;20;3847,8;3148,2;1,35;9619,5;944,46;750;160;11473,96;445802,61;434328,65
100617;30.03.2022;205;133;3739;36;L4;5171;30,47;511;204;12927,5;10342,0;15,43;32318,75;3102,6;7665;1632;44718,35;1596597,96;1551879,61
509896;31.05.2021;146;5;2357;54;L4;6600;33,05;715;286;15510,0;12540,0;11,19;38775,0;3762,0;10725;2288;55550,0;1763256,0;1707706,0
400341;09.09.2023;29;178;6149;96;L1;1995;7,07;69;27;2294,25;2194,5;5,2;5735,62;658,35;1035;216;7644,98;155949,15;148304,17
581994;03.04.2025;292;1;8762;61;L5;6747;26,13;431;172;12819,3;10795,2;5,84;32048,25;3238,56;6465;1376;43127,81;1283346,87;1240219,06
606312;30.08.2020;468;111;1106;141;L1;2747;8,23;76;30;3983,15;3571,1;1,53;9957,88;1071,33;1140;240;12409,2;308488,1;296078,89
413225;29.06.2021;156;226;2492;1;L4;1274;12,7;63;25;2038,4;1783,6;17,86;5096,0;535,08;945;200;6776,08;172015,48;165239,4
